RuleId,Token,RecordId
T4,IuQiyDK6dUpA1RVaRnfkwI+buXGuvH2PJ5R1H9X1FGvS/Q5F62aNIoJJP7g/7csJveWxNvBr4juFvj5fOkvqC/SJlieLmXH6,272207e5-572d-48c6-86fd-8dec5df2d303
T5,jKfU8AlSfM8la9mO3N+ak8trSNjDWZY/Hw5k+E0zgtPlRuBr8kSIa+TLxE3rj7Svv7Qtbuzq8mgn6AjrS0rLUBq6CQTaMnKV,272207e5-572d-48c6-86fd-8dec5df2d303
T1,NqBgbp4FCMszMx9akuExIg/IBBK/KFgWNXhajZiSbaQMjsQRMsZadal+15pO+wn5RFRVlfBV8MTfe0KwWNTH9+Aj5wlJPs0z,42aff394-3d3e-4556-bf31-0e71097526af
T2,2Ed6Dvqer178SiioeJpfcKxsMe49VNhqIc0cUqSPG/9pUmr7OdafvsbZ1Lt02eHkZ2ja9AlzjQG6M8JAkABRnihlVZMaYipi,42aff394-3d3e-4556-bf31-0e71097526af
T3,PqWfKAhlkdAAbMyoGN17P9XS39AX3/P0NvcuayM+olPHLRpMO4PEekIvIJ/rJr3o0xOOILkZA+rqdMwVQrTgj9sufALdK+yp,42aff394-3d3e-4556-bf31-0e71097526af
T4,IuviyDdKVNYHzoPkYKVMHSfHYUE+FsU2xa5CUhiBI10+tofJWrPOqPW5FFhtoWQOKnbOoEdSlcRyUfp2RdPx4IKgCLI7KCFj,42aff394-3d3e-4556-bf31-0e71097526af
T5,93v8zWACfxDoUSRyxyb4vKmGLATZ9wiPZ9ZqNNVqUKnQksVD9p5BYT0JT1zi8x1b0aJlEegsh1rfwN50KSp0yNx43D/kLBz4,42aff394-3d3e-4556-bf31-0e71097526af
T1,oqCDmru8gnk1/2Uw/+cxTDtBOOOdm8VxJim/MBtcagdqLjL790/R7x7gzG25km53Fuhg2MyZIVbjaepNsL1U9b71y1iprVnd,b9d199e7-bc94-490e-9bc8-72b7044e2b32
T2,PnA3QjC1sEtY2UhpG6fExP9FN8W8zJwSgdD6E4knoiKK74ZWPcckwJtepFzxmWbqLJZ8xH7UspMp1ZnWq8icSpqs5jGRNvCq,b9d199e7-bc94-490e-9bc8-72b7044e2b32
T3,lQ/VuBzOs49cRBC1sdi1SSrtoBXDJKhQTkGTTyuOH/vMTnLrAuyWLPfA9fUIWyAipWpbaJTowGT67Pa1LcRICYpI58SOSxWx,b9d199e7-bc94-490e-9bc8-72b7044e2b32
T4,CqYfy4lakqpxuIP9vp9tCgTMV8awmdg2Kqu0GtTFFTk37L+axvu3E8A/yRl3EVXq8Dl1ZDFLjBDcwLgvrb9zf8ZToF5wt7g6,b9d199e7-bc94-490e-9bc8-72b7044e2b32
T5,0VcA1Tz+MPDqjUB4vB404YSXxZFV8mKNMYdMqKeLRWSv66zGdU5dS17JjD5biWM5Z4KdrUpyIb9H7FJ8bCZiulFMjwlL9BdJ,b9d199e7-bc94-490e-9bc8-72b7044e2b32
T1,eRm/WOxTJ+iz+ixrT77X1yaZep5vn7puDDN1lyLPXLtxsEPp3cPg1HuqimeQFb5iDWAMkpUNAHMoLEDCyytFZFrDbtTculDe,551050b5-80b1-48bb-9e53-6589143faec4
T2,RJ33lt4vpc1ZuhGe0khWjHWjbLJGu8qkKcobfcOjMV9cYqJwlzH3VGQzLyEcF7r3bnd3gn9o0QXp0i0sXKl+sDRS+NRtaGRQ,551050b5-80b1-48bb-9e53-6589143faec4
T3,UIr7wEgcZ0sbF4aUmgQaY+z6vk4LcYjEmOyA/ythKxUWCpD8DEoezJqtYOaMcM1OAu8xQ61RYnZYLXzVhajWHnqL2BPGEY8Y,551050b5-80b1-48bb-9e53-6589143faec4
T4,ikSuN0KyOzfIukRZiAW7Rip5mxCJsyRL+aqCr2chHB5dyyJfXlbnGjQtGzZiB4iMl44Tczf1rQAlBLXNTztnqrLL5sRfTpVK,551050b5-80b1-48bb-9e53-6589143faec4
T5,98bOnH+Udqw1wW+ncn7NwXr0nkzec3JoWlfxdyZ7FgZDJ7jOt5lzb+XLzwejC7ylzWuxpYCUY/ozL4T8LQpAvFAbRSIGWHJL,551050b5-80b1-48bb-9e53-6589143faec4
T1,zqaeA0QwL0Zh8/1OungCaMRL6NWLZGwLpY9A7UfN3cj4rxU2mdtQvqjqPBNjW0nl5kpieJhN/2zg+mIIwVhxT+BH8STAUfIU,fdf5e7f8-d281-4d44-b74c-f381d840bd98
T2,NNsM0jdihX7uu7c1WmDcgg+DHus+BG4+fHgWxJ/i4Ic9wFO8Tgj0Gc1xJbeIQirVYm4ZYQdEUY/cevl7UAbnSNls+WnpUyw/,fdf5e7f8-d281-4d44-b74c-f381d840bd98
T3,km4kbQsa+7mxH59AyV9ktiU0U+lGH6ohbeDEj+hKL7CrW0rEf6+neEGf/nHGszOdPf+cVop2Nh6b/2usPNOhxPc+NJiwb6xO,fdf5e7f8-d281-4d44-b74c-f381d840bd98
T4,SsNzyCDBN0wTr4Ic4VINL4aUEldsPHRnwT9g2/FFBblgbkmMwaDRa7KThSnt2NeySyQQqrFtYX1wCKGcUz2qeHGUQakfoUvl,fdf5e7f8-d281-4d44-b74c-f381d840bd98
T5,URzFrM4viLcv4I8u1bDH5CsXnUQ5ln9zl4sUdpVD5Met7uIdEQ7L5Z/Ny1DPnrTiIkioDgScj8BG5tHrfX2v60KaYTb/+D4r,fdf5e7f8-d281-4d44-b74c-f381d840bd98
T1,v8fvWupGxGb7Rxh9MgSQz8z88hHONFaC/baoIlXDZAtcgIngoq2Rb0rgF3M9jUHfplQrP1dBIgkt9lNVrW2MUbETQgXmSj3W,70ab7a02-a78e-4a71-b9db-5fb969224a50
T2,drmUr658msPk0HS31De3eHh5igozsVZNQ77Z110xG/fhQqseVklOwcT18UZdPOhljBovJf1nmrWpED59epdc8PNriCJ3/JWr,70ab7a02-a78e-4a71-b9db-5fb969224a50
T3,APf5jg65E1rxdeeYieR+2J0NK4fstg5n0vZll+198uqiSmhc6FxXRmCtqRSpR2J1nOcBNu0CqgGbHO82RdvDOAxDGHgYd2VS,70ab7a02-a78e-4a71-b9db-5fb969224a50
T4,MavEPApRmiAb84D5pAnkU5aoBCWbUJpd092Q/oYJI1QGUtNZGmXaRixYCqYu998XM5uaLxutPfJ7yuXid26G4zI2vM0cqTGw,70ab7a02-a78e-4a71-b9db-5fb969224a50
T5,t2/BfpmEY1kkoM08eR9BNOXoKdLyQDriN1dEtDuVhFZCHYfjhXH7uC2LkvZYRH7gFqFsHxT4K//5nfjl8tNEUfcdeA+aZ6IW,70ab7a02-a78e-4a71-b9db-5fb969224a50
T1,Sdv3JFTQDwAlIEFbKJ1pLKnZ6geaHIeOPzKUAPC0VN/Wj+qij094c5IfeMKO5FsJEC7ONqJH0Astualo0hx2xvABbm2gDDi9,f7f976b3-69cd-44f1-a84d-df6d9389353b
T2,p7wPgsqK9H2RPDMg0m2KfZi4gjpqAEnHr7zPYR1Rory+dGKDYrO4BUs2zEGysMqgkikXwliYn9C14mJd7Pd+R+8wPkL3WNKO,f7f976b3-69cd-44f1-a84d-df6d9389353b
T3,1V1VTBSU9ClcFq8TIn3H2ZOe7SvsPWcIgIVVUFNQyGhNQjlEhqom1TJOYIL+BVTEvF1U/Uvs+91zysTVIiM2g6hNH+ezPYEm,f7f976b3-69cd-44f1-a84d-df6d9389353b
T4,xy6+x8Q3TZVEgS/aSZZkvClxe9+LzxwA/ffnWKmeZMITZFTpmaAKvIQdMErZK+CRY7R8RyZ2iVaCOtF4rjrN/CNgDGBWdeEH,f7f976b3-69cd-44f1-a84d-df6d9389353b
T5,NJxqzOT0ssqOprEwsnVXBxH03reFHxLc1px07ymFxmgFRNstSZVFfuExqOXvY1ibnNaykoz/A7qXLTmaAt5Ayd1/Y2UuSTfO,f7f976b3-69cd-44f1-a84d-df6d9389353b
T1,DCn9xAoQS+PNez0Gl0Cqbvd+Mfa2y+i1S5PnnFYQAQdi+4LmqmtgJsctx/tujnoBoMonj/xMsWbc3e0eho7iaVxstbb2q3Fo,f112ad40-95fb-4ab3-8415-26bcf575dc2f
T2,TgckUesIPSuFbjn6YdotobMOVBSw/OkRpFq6uI0fwx02uOBtdepEvLOVhLZ+5DH/yS92qhP81c1XabgHeQ7Zs7Aq2oLmNnYz,f112ad40-95fb-4ab3-8415-26bcf575dc2f
T3,z6YCSws6BCJJEe+lzhjYa4WxMlJ9sHBaJR0kqsMke9A4i4xAIfse978w/IKhECvWSNzrdgY9gsxtDs2jKTRpJheuOp9xviVh,f112ad40-95fb-4ab3-8415-26bcf575dc2f
T4,fP2mvPBqOIn1sYYK2FZaSBOn6XXiAFjqoLiYIIoA9i+JUkkExKo000jj254NK/EEJdh5EMhe6ZxibuSpZGiHuOC/l8kHQdIX,f112ad40-95fb-4ab3-8415-26bcf575dc2f
T5,hsEMfZ348+VwK1+WkJQ9qccl41rzI+fubTq+m1nE9orItqdU4iDhOyxhFfJ8AlR8weSSD/aos7HmEIMemMv1sLGHWUJOgVYl,f112ad40-95fb-4ab3-8415-26bcf575dc2f
T1,Ea96omKKW1KRr4c7iypklrpUZ8yhPzzqUA9AX7A9nBdRJvGP9fi4acCkkCRmKm8bwO79cCeethqd5dccmCHFhCBOZIUBo9+W,5c16e852-253d-46bf-b7a2-bade100f87f9
T2,MWQ3vtYYWkC+QWcAWo7InHR0EbF6VrXBNPtcwBPYEeE8PBpJMt2WkGdjgybTJSIYXFuEaeIW0LpVKFZL+oWmgUzUSxu27A4c,5c16e852-253d-46bf-b7a2-bade100f87f9
T3,YZyNYBtlsfac0wwWe5NnMQ0TeBSJRqDHZN6y4CkQJDZeqXTX5auBKC22Ziir86B+Nlxp4+EY1zSuF9c1NZUWUfncvo+HWCFk,5c16e852-253d-46bf-b7a2-bade100f87f9
T4,CcdWSmE2qY1comQumaC6YVZ8Rv/1d/0cZA7W3YoxUPT7VpBh6B2Uwi0FEJ+4/Cxgu8/xuHGJulXZn/RTrBT3bcbVyyqD+D2o,5c16e852-253d-46bf-b7a2-bade100f87f9
T5,E7FAS+XxkLy38O3SNr0SipMwa8CkmlTM/Dpq3NxUDIGEBP1sgvvz8kYB0iOIjqcRX5qyx265mWbsbY0K8SS5U/xqw4Jj0Wk9,5c16e852-253d-46bf-b7a2-bade100f87f9
T1,qhVNI+4p0x+Ocsil+a/gIluSdyWNYjZHt3wopSaD1cW7W0LDFcWbqBxJPASXev5RpxQTlJYhcoJC4D3+BsKUhMs0aClM2rse,eb971a73-c8e1-4271-b6e3-0047b71cd42c
T2,DnZB/80eZ77Wk0ZIpZPZeRmqph+DefLDD9qgcA+62Zhaf40ZhS8DvdPLnT8HFptFl4Y5hB87HZUtgfQIMDepHOPdcDHjjX+0,eb971a73-c8e1-4271-b6e3-0047b71cd42c
T3,hdRNhb6i9QjOj+euOH4B+NXW3+y1NpukX8J7uIRYW0TeBwwkr38E2RzcblteeB/3zaMXxra4CtPrmueEWl8QZk4VDpntkRYh,eb971a73-c8e1-4271-b6e3-0047b71cd42c
T4,44RT6FnqdHdGpdq0qQUz1RYn9q7xYnBTjm01OnftXsSuGd+Ly2ORTqXOebCsUEgyy/sAFjQ64jd02UNXV5VvOajMUMLA29Wc,eb971a73-c8e1-4271-b6e3-0047b71cd42c
T5,3nY/itQvIInOHybv0TKtTGFEYU8/9SeB08vs+dVC4H6ZwRN/ZQjs7ZPzHRhhWZa8JqzigyqhCVAo/lxhq97ViWXtHzJDxvFT,eb971a73-c8e1-4271-b6e3-0047b71cd42c
T1,f+Y2BCPwndn8oQ0Dm4GIxZRXGgR7SOQlrCG7MykD1cGUQmuCRZgfbed6OE8lrNluBneKlVONktFa2qqX1vF+08yKDBFl58Zr,0569ba05-71bc-4191-86ef-93da119d7a22
T2,4pNL2BjPWNXltFkIx4/VTzvSbTNST7x7D9h8D0v4p/RYmGE39wU3a0HhAH64nOlgRu9pnsUC9KpgRqrBEERM4LCx4NotyqmU,0569ba05-71bc-4191-86ef-93da119d7a22
T3,QOab+oG6xRu4EJuYjaWyN7vPeCa9rX3kv0ulbwsfdVP0koXHPB9q4pPJ4xgjOcOgn8Ipo9DkkYIuAqfIbcC0/t2qYMynbgVa,0569ba05-71bc-4191-86ef-93da119d7a22
T4,sI5Qv8XAa4/tdAX3g3SbC0cCjKNix+P8XkrftcmE0CrUYb2eryCgMq0RDXVYW6TZus+ahSsi90MFe6XxvO/3cbDPBO+3hHHR,0569ba05-71bc-4191-86ef-93da119d7a22
T5,tJ5JmiSJl4tZgHDnA7j2oN1WxY6e3BaQc8NlnbJKX2km2SKlfiGSHuZQs3QC45/WBrlREZRQr76dBLunwqoaKzOgLcWC9eSB,0569ba05-71bc-4191-86ef-93da119d7a22
T1,z1+JqnMNBxcGiLTvNcyh9r5ycwVNz0ZhPza+9/v9UNxEVVpa9/L9Pov1DIr9d+tcA6ViBMUE70sN/BCyg/80XkcwNDW2EUeS,f58cf259-63f4-45d6-adf8-dee1723902b2
T2,ZGQlcnLuf/1D2Eww3J6J/6OftnDWIQVfOiVesPPbmb7StOsA6a30EgyG0wXVb9g5XPBFYy/kADMEhU/OJ5+vkW+Z9fHBWojE,f58cf259-63f4-45d6-adf8-dee1723902b2
T3,YuVOpfWlsodLSjoc/vzCE4qjGayDRoqoTr4JGfY0lWMfFqOMgJyAW6kb2ys+OvPExw0fq12fpIzVxuV/acO4rlGEFQOMOwBg,f58cf259-63f4-45d6-adf8-dee1723902b2
T4,+L14L7x3GVIhZrDxL5eSeFG/xegmoIVpeVKVays9T5qHZYNYtcRIsYPK0YmN/R7991PDMJQh03S68g61M1EmzTr8H3Wlkrvf,f58cf259-63f4-45d6-adf8-dee1723902b2
T5,u5JJp1doriUj+4mt3s7cp8U5gHyMBAxx7wr8Z7iex2DPQKyFpfXnQvmrHbRUmUY7FCQGIJg17SV3IDqTFf+rkcUTBmLn1Q6D,f58cf259-63f4-45d6-adf8-dee1723902b2
T1,A4rT4SOiGzNRjlnbKzrTBYYHJunLCEh+gsZWCZn/GLuVeHr0X3HtxsgTModO/ij/AhH6SUU8b67/56lJhbWyC5zJvDoM3IsT,2f551751-098b-45a9-b3a1-426d4c3f9f1a
T2,4gFSynBI4sYjaoKdcfjo32uMB9NoWEgAutoMEAoaOyw/NITeAfcV8BW9aM0iGtt/UbyfA7z+8yG4Izhjytv73d6BhfzuoxFO,2f551751-098b-45a9-b3a1-426d4c3f9f1a
T3,TKJjtvaOiScb9k3GKC63se4q3dgpPWm7XzEo+8hX1kz+HY1v4+L6SnHottWSzZYMul7Opv2lG0hXutZbSdG+RW60fdOaIn8T,2f551751-098b-45a9-b3a1-426d4c3f9f1a
T4,DVedrLTbg4JhvxnMUPL7zzsfLuRgjRYAsWBF/QaLANu9udeFJ5WnXDKMqXkvpyK9FmvdvneikDEtVwBDH7SeLRxQJxEO/H3Z,2f551751-098b-45a9-b3a1-426d4c3f9f1a
T5,5G6A3Oo0D/i0ZSOpYgrAIci+B+oSl51Z9jhuKRZp3PIRaRdcWTGet0lzruRY/eH/KZR1gNLP6eP+d0iv6LUgH/pAz6KYYBdI,2f551751-098b-45a9-b3a1-426d4c3f9f1a
T1,I45zTXVr43oNmkNe25girGzOGVj+xG226sOV11OWWIZkQLJex2pPD5qasVP0fnrBTNegGuN7ns4baHtMl7oddZEYh2YjFMyC,f366ca50-71a7-487b-8b61-debeeeeeeb7b
T2,QQ5wIrY8J9IfyWHl13AnQub0vZZHB7xZgvEPhq4Kvd0vAEi2BUOh6X9JLlQuXww0rj/xdrJF6oDCwCjQe1cjEefiQfhcn+Ax,f366ca50-71a7-487b-8b61-debeeeeeeb7b
T3,ihpU9keDCaHQVYu2vVLbVsB+uyPbbU2B5B22tJ/J6H6B6V70dI7s6kum8VmtwWHw8lmPk45/zUmndJ84bdJ1vYPxD3SxwtMV,f366ca50-71a7-487b-8b61-debeeeeeeb7b
T4,3sv6MYtj4jdHVQSZdNV6cp8HrBjNHDwDrvAki66N2YsCR4h+3HpsaI7t0tKLTphvl5BzD+3ypOjQwJGzHI1rwH9dMZk9+hww,f366ca50-71a7-487b-8b61-debeeeeeeb7b
T5,BNPJ27kvE95d1Lmaj6zQrVxHBqqmvYhhQocI0++pu3VqIC5DH64MUtVTcimmLF3ey9D8yxeK62raKk8AMA2g9Ky5z20QI6cd,f366ca50-71a7-487b-8b61-debeeeeeeb7b
T1,m2Rsv87S/Dgp8MJtqYLtpRgpapMmf+bOQzO2qM4nG/EsvAjmuOshiqC8Cy3/PaQeotGW12Odr/epGUQUy0uBLMkwTLsrYGM2,e93ab53a-642c-4243-b22b-1606d8521f0c
T2,A0iQa8NDEA18/R6UGzqMLWFivYwW6KoWzq/W1rR4tCq501b2gJLEf1PR/TrlZdHZhxfSu7nnKazZAe10EW7jTXPNjSGTtOzF,e93ab53a-642c-4243-b22b-1606d8521f0c
T3,1JqpULtLZQhEWDlqZGaUyQR0wNAYhav9R7GwFMJOFNGYIOuoccIBbfZJ1SxVZY5ySSsTNeDQ+hDQW6vufSsYOgW9oMzWP0Xd,e93ab53a-642c-4243-b22b-1606d8521f0c
T4,HVuGTR6gcL3j+ZfoVshBRbGu/5iJY32+o+Z63zZmpwf+faJhSnOe4QdJdd1uCmgUcL7czDflDtEb+3d6TvxKy5qPaevo1jYd,e93ab53a-642c-4243-b22b-1606d8521f0c
T5,cqhDMykbaqmv5nbr6k7mfu3jfZOp+PquWcK/hykz3DEpor7L1EWRHBJ7+rIC2aedcZgGVqLQlnvHt/EHHx+IsRMGno59/2D4,e93ab53a-642c-4243-b22b-1606d8521f0c
T1,urRHpIwpPG0EqOu4bHvxWZR9VGk9i/Wjr1WoNfTGdFAFqN3hSqPH8KiA3TCyD4WfYSEh7atWYlPEyLyQjECnj6f+al9Gzc1W,7e8a900b-ad91-492f-8c23-0346449f9e94
T2,QI1OCkzPKGMneYkqylrx9i535eI6+MPVXKEU5e44bJ8uUPU1V4SCGYHhIe7eTmZcVXHvrfsU3tgeBRQBfRx8jVW5BqOsAbbN,7e8a900b-ad91-492f-8c23-0346449f9e94
T3,IcPD6YddUwivvMXGerABYuRQUVdeZJFYEpn9FCppu3HqqpD6SE85fZA/Nu9fH66vRx/Xapx0aEQ3OABkpGfZE+N7VXCR1ZIH,7e8a900b-ad91-492f-8c23-0346449f9e94
T4,x+pFmFgqFtXzVk6ho/Gtd6Qsc///Xtj1R+Jxglog84VXlNhpL0l6jJZZYGQ8KjjnUzIN7Lg1eikASLXs2j6UNAafDhKt13jO,7e8a900b-ad91-492f-8c23-0346449f9e94
T5,eRAM9Mi57kwC0bxx3B+HZ8dsFgwPEe/q+YhSwP6un5JllBWTUdhDZE5uE7KJw9ibGJidejYtKrzd7QRQX2B5woMYgxyOcms0,7e8a900b-ad91-492f-8c23-0346449f9e94
T1,30UFHJdBwqqPc2bWIIjkcGdDt30uQAjy2VfbNFzQLN7hE2qobc8D/OWkXE4TMk9P48t36siJMGyOjxgMy0PRwcELd2xy6LcO,35b05457-af3c-406b-984f-2b6d053e3b88
T2,iOjr3fMguQCGdknFOuh1Dw0lTW3WXSi/UuBYWc4CJD5hO24bmQe9+jiHJKSEfDTvP2AGhdq5lNXvHcClqp6dtHF1Ycna7MQJ,35b05457-af3c-406b-984f-2b6d053e3b88
T3,hV3d7N90ogiJ7StW7JiR/KsFHY9yjSOgNLuWTfn95FCXyQqPBhs4GaL2HPyYSiNTCDLa8g3cPBcQJX24p+O20cPSWALkRwjb,35b05457-af3c-406b-984f-2b6d053e3b88
T4,QzHdqYm46d/LEcbG0nBR1yCUM0w3sh+JgCRtgpGScN5rfN7+WqbHiW9vWvuTR8gG9X8whcdfya5P16ef5MJTEbNSx2fg9kIZ,35b05457-af3c-406b-984f-2b6d053e3b88
T5,Wt4zFMI1anWkQ43j3cke1shcv7+KtoyX4qm8fo91nXMGmVdOaVG749gPJ84IXqzu+BAaqDpbXENl9QeumpP2Et5Ohch+QWcU,35b05457-af3c-406b-984f-2b6d053e3b88
T1,Y4ox/CSWsEc3NMVu/HZ0DXElrYPc9BAxsTtZIMR0sH3sOOWcUh6ZHX8IEFgt+5OnAUxV7Kw92HXq2NEtZq+f7HkG9VGVptme,4c9be3d9-8a32-4d8a-85bf-d22cf77a6ee2
T2,1gbbVUe8BVHkxtotfXyXtSu0ocLJCJM7iICGHsxNB720ZHkh2ECulqu3ZKMJukj+O/LTMMxPzUB2kbIMBPQ6P7hPhwAKIlmv,4c9be3d9-8a32-4d8a-85bf-d22cf77a6ee2
T3,qWO48fOdj9v7PGj7fIXXAmmCS/V8bbDceG9WycjjK3yFo8yrR4JJ3AxYOytpieQxt9isTr/1h6tN1w9LNpLgzncBHLGeqys1,4c9be3d9-8a32-4d8a-85bf-d22cf77a6ee2
T4,7tNADa6JybPor1Wond5GuysziLxsNPBkALDW/tKJQtakF1oILtiJNXUpxjKZU7GsSA8QQJumMniIY6ltDH0scmuLbIm6pl+U,4c9be3d9-8a32-4d8a-85bf-d22cf77a6ee2
T5,HBP6AP88yDW4gJk/qkR8dK1LGOsJMnBCOAi2/LgyIRhDDB8kz/tejLLCitDm1O+bfmX7gvP6qkv94y6wK3+vYsYTls8/1wJl,4c9be3d9-8a32-4d8a-85bf-d22cf77a6ee2
T1,1kHIn67U6ybXA6uGCrO/odE+4uLtKw1eQb6YHavgRdLLN6lIRB2HGETeFcZeHf7YmKAw15wNWJiDAy/C/Ukl4buJyiGvJH6X,a76285f0-7381-4f20-970b-ecb32537f754
T2,ewPX914jljIXd8V5cXGLI6M6RZ7xLo/2KalW6KAfYvzwYkfEtjpJvEdoc6DwaqndiwN8RRctRD60aDuHViNMH19YOUWdrrCA,a76285f0-7381-4f20-970b-ecb32537f754
T3,4BqXTtUuDis97Bdlf9Zvf2e9ST6En0I0sLBoXUDFhcYgapl190b6DZNLah660gLbQye+PLWbSqyXQovLMad8Ka0tUZDbwgY8,a76285f0-7381-4f20-970b-ecb32537f754
T4,oH62fM6oPB0MuVbVHPiSnDfhAHSbfEgjyb9yCN4P81AI28pTben34lw2xzdPZIGKKQDcVg2pUsjWd4YzCgmkjOQU3NUFRbRb,a76285f0-7381-4f20-970b-ecb32537f754
T5,w9T+YmhWhILFgaDFAHirgf/SGEPalDidwUgiFvM7wM+Ce8QXz4GFnonQRCyAQUR9hiW4YPw6Th2O4duLvTIkby4dS/3Wm2vz,a76285f0-7381-4f20-970b-ecb32537f754
T1,QgfmtED+gVJb8uVRQvdPXKWdxM7PGYGtZjWEIIPgOpuOpIhgOFwCjDx29NWmJ+r9rgTT3+vkTlmJEHyxaUtzzOLglmDzm2w8,588cc4c0-5877-41b9-b30e-bd798dc06660
T2,6qVKq1zriZUzGrPKzYbb2vcR+cfPdxZQq1wOPrS+QQrYuFlcmuK0zPzJJMCAeRlDwaklOkspZj1suLDaeE2+BDQzSyzsju3J,588cc4c0-5877-41b9-b30e-bd798dc06660
T3,xz/iAiGqsV+qslu0QzAZ0CQotqYB3FFK+0EjFlO9Lh6/wj3q7wrkl4e9GpfXZn/1+TN5Fryv2YU4MMLIEyarB5QDMLV7H95M,588cc4c0-5877-41b9-b30e-bd798dc06660
T4,re1wxT/7eOra7xuBRJEYbmPRsEpNxqaMajiCPum6amGIRjYa4fxSMGK8D+caV0hxCb1G91Nc0iWizlqYtKp1DJyaqHxU6Zpw,588cc4c0-5877-41b9-b30e-bd798dc06660
T5,bzbQOfFwkWoJMNczA5n5LcPEuF+n3JnFMhTTUakJ6qGzIfC9jw9RZZiFg4fc1iSnspxc8eIqCG/M+QnegFgzo5W4pChTw0Ct,588cc4c0-5877-41b9-b30e-bd798dc06660
T1,7eM42T6BT4YdsldIUgp1QFeRw9RxWpi+Vc5YbWE4N5VY7xQC8h3FY3wfQK7i8iHDY7eKaCftq8tbadFpH1dlXs2V8BzGxHRf,4e6856dc-f4e8-470f-b1af-15fe20b841db
T2,K0pNEqturrKS2J//rGueScqSpmJ8ph6d/lvP3k8XRzVwmSmk3BWmxmdlCBBhHvdfD3yxTpzUMz5vywSAdd10xN6FWbjN8+XM,4e6856dc-f4e8-470f-b1af-15fe20b841db
T3,edAG4aIzEMVahmNiacoskoZl2a/dM1Fmbwim+lNd/r+XK4fn+6JtpoOYYFJ2BLYZbLRKTUu6Xx67S3Tg9wFZUE0KTpSfNqIx,4e6856dc-f4e8-470f-b1af-15fe20b841db
T4,G07D81LN5gvJlimspeE6qZqt4P/5cYu6kL9v+SYuWuCRs+CNo2b9dmCgKIsuEj6Yk7euA34HJOnS3U8ok4nIxIGKbMtL296G,4e6856dc-f4e8-470f-b1af-15fe20b841db
T5,fanaD+bbZYx0uGeg9d3AswcyYfVyIuCL9vCc3QijMcBS8K+Svb8yDFOPaJlk7NtKwB+ZEZKpew1EpnLhMxwDrbrDYrqwBXZq,4e6856dc-f4e8-470f-b1af-15fe20b841db
T1,/13UrztfzPKZwYs/14Ufckkk7Re4zUyhhsFcW3Ip8+Yuayt7+ul1dpiYyE9e1k+UBbdSBIkOT7HXZcwIQObd6yDRn8S42kTP,92939cd2-7c2b-4b0a-a90a-6578ede1cded
T2,ldLaPQKLglLxwDz2NuEjEIVJYjC0aZwZeBqj+zX88S/dN2joGnVBqNvLz5iWJ/U5CUBpWXj3ZNzMAxGhb5C5vEJ7yhobes5o,92939cd2-7c2b-4b0a-a90a-6578ede1cded
T3,I3+wmROr4/TUZj23aAmGoKKMGeoTDDSvvLUpA6xvMmY9zarUPmAsccGDFjADO3Vcs33DOViNgIonOr0jJtTxtJM6BCOsk07d,92939cd2-7c2b-4b0a-a90a-6578ede1cded
T4,oETGQbw92QCfpMMYwAkRCRZ5n6xC7NPy1TaRJ+XCsSDSmGDTmDgI6oQDKCQiGfWOgfU2o6iZzDYyxs+VNNRyIYhis4tHJJNB,92939cd2-7c2b-4b0a-a90a-6578ede1cded
T5,rTC2CaZSqYs+pRoePJRy2ow2nW5zzo9PhUXW3I0+SbX3izI23WSyufSwAPLsSr7PpTwnD6FLU1is6dfXrWA1DF3iFwhUt3ny,92939cd2-7c2b-4b0a-a90a-6578ede1cded
T1,CmtLFk5r41lRcTrgxbMhI1Pi9hkB9y+YHC4X0eHpwTu982fay8HtXR28bWiyShsHKFcjcVjkOa1STKCHkHbyLFzs9IjctU3z,b04fc636-5064-4301-afe8-0e0e74099ae1
T2,rEA4LiJat1GvdJxnB/bJGs6pz+jydJIeYan8M4vEhxM6keMQZvcWEQqSslMP+RRMI5/Or+iaVtq+YWYNVWOfPVIwXMS8Vdl4,b04fc636-5064-4301-afe8-0e0e74099ae1
T3,n6gQnnUka25jViFa+yp0ZKQbVy4yj6Qb+Tw63Bb58PelfP7XQSxI0z/d+AJXU50ZxMBqjyp0fRvw5CiGXw245duH/FT//jxR,b04fc636-5064-4301-afe8-0e0e74099ae1
T4,4RmIo5kU3rk9QxI90rZD5hSiATgSP0AjXiRdJL0TbD/Os0mxrNBH+fQC4K/pEn8J5DznpO4T586ayG2CWKE6gJXiD3qrdzJ+,b04fc636-5064-4301-afe8-0e0e74099ae1
T5,ox191Ym2MZM2KA5pRYmAH24fk05zMgF2iwvi/tebg/BaO5bi5Rcxh7bGt5dRoPWi4UgxS48fXa6ceX6q2X24e2vavRr3RFRm,b04fc636-5064-4301-afe8-0e0e74099ae1
T1,0CZprO5Yg+3sTosf6DnMWYse5pQjUrTpOApT6XhzbD7owKIwPJLtbJWZHVT+L88VHWuukzNsJCuiN3whMtWAXNwl8yeoLSiD,c1bb8c20-125e-469a-a3de-c632ef8c4c0a
T2,mWnrZXPafHjy9biuEiqFWUvQ+ayRbV71L/bLEGdhSKiTMb9FRTtqacSBOXQYhcdcotZPKtSTnWFC8kQnP+o+dkiQnQ65oFs1,c1bb8c20-125e-469a-a3de-c632ef8c4c0a
